Date,Open,High,Low,Close,Volume
2010-01-04,858.7824573614531,915.568072475761,857.6551882537552,907.5363159179688,322796
2010-01-05,911.2000770970415,929.9877075526505,911.2000770970415,926.3240966796875,399360
2010-01-06,928.108628113524,941.2599649491408,915.8966724804513,927.4510498046875,341762
2010-01-07,927.1693726096097,942.1994738879822,916.9300931796038,919.043701171875,185302
2010-01-08,933.7450706391188,933.7450706391188,920.5937316160326,930.2693481445312,335191
2010-01-11,939.2405191126148,945.0177379597066,928.2027870837613,931.4436645507812,240284
2010-01-12,929.9876609301718,944.0783830654774,914.0651334502174,924.9149780273438,114835
2010-01-13,921.5331557930012,974.1385143296047,912.1862993716716,969.8173828125,242789
2010-01-14,976.9095710625022,986.3503993242635,967.5627726704681,980.714111328125,655019
2010-01-15,981.6536193063577,995.5565106920416,953.4721756899072,974.091552734375,345312
2010-01-18,950.8419093651715,962.3023744524208,930.927011279421,941.9177856445312,522516
2010-01-19,944.0782183083729,947.8357435553714,928.4374965336276,938.91162109375,219429
2010-01-20,934.6842880834399,954.8809837555947,913.4072811040122,918.2451171875,86992
2010-01-21,919.6542517951269,920.5936330533447,876.4427139171128,888.091064453125,177821
2010-01-22,882.9244950651268,883.0184102597643,839.055377471335,857.3263549804688,168573
2010-01-25,851.079510866987,857.6551803769968,831.3525023369575,850.8446655273438,66982
2010-01-27,845.4432829409106,867.9884371526683,829.4268411033663,854.97802734375,182223
2010-01-28,860.520327790321,883.018523990979,838.0691465283206,866.2975463867188,321650
2010-01-29,854.8370072559644,882.0790657289566,847.3219566427251,873.6246337890625,86068
2010-02-01,892.4124104248333,901.8062252714105,865.264262584107,875.2217407226562,34440
2010-02-02,880.2002538223921,915.3331364074737,878.321491274212,902.5105590820312,100556
2010-02-03,925.2905118253494,925.2905118253494,892.4121687655654,912.7967529296875,72908
2010-02-04,903.6847713316322,913.9240499908124,898.0484837765492,903.7786865234375,213394
2010-02-05,883.9577413922299,889.500113608185,861.4125917711741,876.0199584960938,63337
2010-02-08,876.4428389681373,883.0185087138789,859.7688192557209,873.4837646484375,57942
2010-02-09,873.6246999027787,901.8061418351264,864.700576624202,898.9410400390625,67728
2010-02-10,901.806195651022,929.8937240538536,899.9743903490471,925.1028442382812,153517
2010-02-11,922.2845886359017,943.1388658620604,918.7149510090588,940.226806640625,164610
2010-02-15,941.2602110771668,946.4268090421612,932.8996932542402,939.5693359375,68387
2010-02-16,948.7750520893426,988.2290641564241,935.6237147336487,979.9624633789062,943309
2010-02-17,991.0474541151024,995.6504462673853,969.5826103890023,983.955078125,499371
2010-02-18,983.9549093111259,983.9549093111259,956.3840907401427,962.8658447265625,202540
2010-02-19,962.86584111717,976.6747004825249,948.8690366877919,965.0733642578125,111290
2010-02-22,988.229286172727,988.229286172727,946.4268116150404,973.0113525390625,114581
2010-02-23,973.0112959429777,976.9566519383426,955.491809971698,962.6781005859375,544180
2010-02-24,963.8053484532797,972.2597813344488,931.9133373955888,960.79931640625,82751
2010-02-25,961.9265416839538,976.439938265934,937.59654079123,970.944580078125,298315
2010-02-26,978.8354099545896,986.3034461488711,960.5644304226404,977.003662109375,422959
2010-03-02,986.3505708446825,1019.2289232061719,966.9993349603244,1009.50634765625,95622
2010-03-03,1033.3194691153913,1033.3194691153913,1001.5214338408186,1014.2969970703125,192373
2010-03-04,1014.5320908097138,1033.3197221210048,1009.8351829818911,1025.2879638671875,166225
2010-03-05,1031.4410221635874,1047.0817491223208,1023.925969178789,1031.2061767578125,343773
2010-03-08,1034.8224771831071,1055.7707272566877,1025.8514540499773,1044.2633056640625,306978
2010-03-09,1048.3024489424463,1050.2282263527309,1023.9255516319113,1026.367919921875,132044
2010-03-10,1024.8650789177807,1046.4708505173307,1024.8650789177807,1041.7269287109375,299608
2010-03-11,1042.80741943032,1052.1073195641584,1035.1045367088927,1044.6392822265625,77414
2010-03-12,1047.4100692404638,1051.6372847665464,1027.6830634520784,1039.6131591796875,80067
2010-03-15,1031.9106872085058,1052.0134763750002,1027.6834700101097,1045.5787353515625,255900
2010-03-16,1042.7134813806051,1052.107296528178,1029.092449416624,1050.1815185546875,264272
2010-03-17,1052.1071357484077,1060.2797078096507,1024.0196098152944,1032.380126953125,158750
2010-03-18,1016.6923806850984,1044.5919581598105,962.8657887714079,1039.002685546875,309482
2010-03-19,1027.683096341425,1057.2736059709998,1027.683096341425,1054.408447265625,210978
2010-03-22,1027.6830649567914,1064.0840875958002,1027.6830649567914,1055.5826416015625,168236
2010-03-23,1056.8040492403732,1056.8040492403732,1040.411890078165,1043.6527099609375,96928
2010-03-25,1047.222417541581,1047.222417541581,1007.4865389483917,1020.4969482421875,575656
2010-03-26,1022.9863298089601,1051.0738561969677,1019.228804263289,1048.3026123046875,102350
2010-03-29,1043.6526663109046,1077.0007038032873,1039.8951409596502,1071.8341064453125,83328
2010-03-30,1079.8189269324087,1082.9189314425528,1065.2585151294925,1075.779541015625,80771
2010-03-31,1061.500999256807,1091.4672893380848,1061.500999256807,1084.8446044921875,108222
2010-04-01,1072.3037863079835,1082.0263601222596,1067.1371890020757,1074.8870849609375,129245
2010-04-05,1081.2277216501143,1096.9153412480591,1073.055151377279,1077.5172119140625,33395
2010-04-06,1077.9402970631265,1088.2734938105727,1070.9888508625436,1077.141845703125,29411
2010-04-07,1070.894657227567,1092.4065114340585,1070.894657227567,1080.241455078125,37900
2010-04-08,1078.0340707349883,1095.3187114135378,1069.0630471754164,1092.594482421875,69738
2010-04-09,1092.5004379649924,1102.833632133191,1084.9853876608481,1089.58837890625,42657
2010-04-12,1089.682550449016,1094.9430639653406,1060.6556388865567,1065.07080078125,79470
2010-04-13,1065.2583621189317,1074.6521748360299,1055.3948587659786,1069.5325927734375,189740
2010-04-15,1061.5010375733693,1078.12804335562,1053.0466045307496,1061.360107421875,41211
2010-04-16,1042.1026757810428,1060.0918515347325,1031.4407204121721,1037.1240234375,56404
2010-04-19,1032.1920563316119,1040.8343170671985,1019.2755654835305,1034.0238037109375,29812
2010-04-20,1033.3196152923638,1051.1678631928683,1024.0667307622728,1037.922607421875,42694
2010-04-21,1037.828649129023,1046.2830819941091,1028.7165804609683,1038.29833984375,41635
2010-04-22,1038.0163183517993,1060.0917785158422,1033.319411933918,1051.59033203125,60758
2010-04-23,1051.8252132698456,1061.4538717553016,1025.8043966944508,1028.3876953125,27811
2010-04-26,1051.1677616977568,1051.1677616977568,1026.83776108002,1031.53466796875,29033
2010-04-27,1047.316083534326,1055.3947386172233,1023.925469597484,1028.4814453125,31539
2010-04-28,1005.2792763443923,1030.360720048689,1005.1383461654809,1012.8882446289062,46992
2010-04-29,992.5503234397285,1019.228777035416,943.3267745075781,953.8008422851562,310248
2010-04-30,945.0176328386019,961.6446941080881,905.5636163582627,913.783203125,340376
2010-05-03,925.2907323912137,939.1935664463782,894.3850596137754,897.5789794921875,152993
2010-05-04,911.199980771143,953.6600325792898,849.2008068217663,870.6656494140625,415567
2010-05-05,856.7158846322128,914.0181532315165,854.8371217273176,909.697021484375,275248
2010-05-06,901.8061604031684,913.0787374082081,887.809354354461,892.9759521484375,128252
2010-05-07,886.7759471714245,892.4122349712428,864.230795972151,888.1380615234375,87338
2010-05-10,897.1092681729674,917.5877719375013,883.5821526088077,889.6411743164062,179022
2010-05-11,892.41229595458,901.5712642551665,882.3139462898308,893.915283203125,184752
2010-05-12,886.1653372597349,916.3664693582442,883.5350810546207,908.8983764648438,129046
2010-05-13,911.1999625862419,919.1847045264306,895.3243939122209,904.1546020507812,93569
2010-05-14,905.6576540920403,911.2000277101686,875.5035317792548,882.26708984375,57315
2010-05-17,892.4121953068136,893.3515765650313,853.897563719888,888.091064453125,111527
2010-05-18,873.6247035930903,901.8061456444804,873.6247035930903,896.5925903320312,63338
2010-05-19,896.5925617700385,900.8667355446158,876.4428198781299,893.3516845703125,115525
2010-05-20,904.6243483364154,904.6243483364154,884.4276468938059,892.7411499023438,261264
2010-05-21,878.3216958048397,909.32128506854,860.6143775989354,891.9896850585938,69205
2010-05-24,883.3942752492832,907.4424157129431,883.3942752492832,898.1425170898438,144671
2010-05-25,881.1397172679222,889.5941495231581,853.9915729808827,868.5989990234375,318460
2010-05-26,873.2958696171496,886.212362804792,856.7157663367161,875.8321533203125,32516
2010-05-27,867.0489962687967,891.2850239173782,862.5869348037081,880.4351806640625,88299
2010-05-28,896.1697673574574,896.357655086015,873.6246159773957,881.5154418945312,66477
2010-05-31,868.9277452345233,883.0184654275156,862.6808363481819,865.874755859375,14823
2010-06-01,868.9277381384518,868.9277381384518,855.776399399059,862.7278442382812,156118
2010-06-02,871.7458569891605,906.5029655113576,862.3520438750533,891.1441040039062,35339
2010-06-03,909.7909066035323,909.7909066035323,879.2610104087829,888.7017822265625,24929
2010-06-04,880.2003700164206,906.2212462107517,880.2003700164206,894.9486694335938,35998
2010-06-07,886.3064064974969,892.4123859805215,872.7323329489449,891.0972290039062,21466
2010-06-08,888.6548710667332,904.6243560647612,875.503530480122,890.1109008789062,120197
2010-06-09,888.6548176173462,894.760796808163,875.5034778217406,887.6215209960938,36259
2010-06-10,892.4124092966156,935.5769999291267,878.3216870445638,922.2847290039062,65403
2010-06-11,894.8546670597635,922.2846144367743,894.8546670597635,915.5210571289062,68795
2010-06-14,906.5030966031482,926.1361917849399,906.5030966031482,919.8892822265625,19878
2010-06-15,904.2484522103636,937.5025744797312,903.6848463421858,924.398193359375,32853
2010-06-16,922.1907816075404,927.1694918291284,914.0181515194954,921.533203125,34334
2010-06-17,921.5331634189724,934.5905879550498,915.8968749576943,923.27099609375,215271
2010-06-18,925.2905806877667,925.2905806877667,892.506150377,901.8999633789062,41011
2010-06-21,902.7508315135057,919.7660304320848,898.4970317838608,916.45751953125,195193
2010-06-22,907.4773814834871,913.1018622099782,896.1339142149434,905.0196533203125,87148
2010-06-23,905.5867271075217,905.5867271075217,889.5168165012295,903.507080078125,54744
2010-06-24,902.7507568811128,905.113978757765,889.7530365595262,894.0068359375,110843
2010-06-25,898.0243091100889,898.4969534833047,869.6656467171387,880.6782836914062,31816
2010-06-28,875.3375818330619,880.0640266593743,802.0776870252192,873.2579345703125,60013
2010-06-29,897.079098282854,897.079098282854,820.5107031712512,830.6253051757812,248036
2010-06-30,832.7994463730172,834.6900240038299,814.838958880296,831.1924438476562,138545
2010-07-01,830.8617310360662,830.8617310360662,814.3664273810508,819.1873779296875,111445
2010-07-02,821.5033312565802,841.3071458353593,807.7966418019591,822.9212646484375,64677
