Date,Open,High,Low,Close,Volume
2025-01-29,180.0,180.0,171.0,171.85000610351562,24895070
2025-01-30,168.0,175.8000030517578,163.25,163.25,22757530
2025-01-31,155.10000610351562,167.89999389648438,155.10000610351562,162.9499969482422,22054610
2025-02-01,163.85000610351562,171.08999633789062,162.9499969482422,170.75,6695119
2025-02-03,169.35000610351562,179.27999877929688,167.0,171.39999389648438,17569170
2025-02-04,172.0,174.0,162.8300018310547,163.74000549316406,43760190
2025-02-05,161.5500030517578,170.3000030517578,161.5500030517578,168.52000427246094,18221460
2025-02-06,170.0,174.0,168.52000427246094,172.11000061035156,7401574
2025-02-07,172.8800048828125,178.99000549316406,168.0,172.64999389648438,49505080
2025-02-10,175.1999969482422,179.99000549316406,173.5,179.27999877929688,8673303
2025-02-11,179.9499969482422,179.9499969482422,166.58999633789062,170.6199951171875,13950850
2025-02-12,170.0,176.0,165.85000610351562,174.66000366210938,16845290
2025-02-13,174.5,174.66000366210938,169.0,169.86000061035156,10164200
2025-02-14,170.6999969482422,171.75,160.35000610351562,164.6699981689453,13949050
2025-02-17,164.6699981689453,170.5,162.72000122070312,168.63999938964844,8544174
2025-02-18,169.8000030517578,169.8000030517578,165.25,166.1699981689453,6217106
2025-02-19,166.0,168.4499969482422,163.1699981689453,164.61000061035156,12488400
2025-02-20,164.61000061035156,168.5,162.6999969482422,165.24000549316406,11833020
2025-02-21,166.0,166.89999389648438,161.42999267578125,162.7100067138672,8608818
2025-02-24,162.39999389648438,162.39999389648438,158.55999755859375,160.44000244140625,7073132
2025-02-25,160.64999389648438,165.60000610351562,158.35000610351562,161.3300018310547,8816538
