Date,Open,High,Low,Close,Volume
2010-01-04,204.05975482256287,205.13863945945553,203.52033602152514,203.9827117919922,668858
2010-01-05,204.79188358223732,205.2927809458422,202.28737324680074,203.3277130126953,1392726
2010-01-06,204.02129718047948,204.98457053827212,202.36447170855934,204.48367309570312,1682107
2010-01-07,204.29096833639244,205.9477934020947,203.5588713569981,204.0597686767578,2723548
2010-01-08,204.2910143481619,205.7551851193106,203.5589172038798,204.946044921875,4000986
2010-01-11,205.44689371686738,206.79547607160643,204.6762752284451,205.06158447265625,2251471
2010-01-12,204.98452514868518,205.56248903538258,200.78464483171962,202.01763916015625,3826930
2010-01-13,201.90207473028272,203.25065729050408,200.93880147298177,202.28738403320312,1917571
2010-01-14,202.36447641265607,203.1350951168037,196.73895752063657,197.31690979003906,3583983
2010-01-15,198.6269487241593,199.39756734190578,197.2012995778455,197.58660888671875,4361271
2010-01-18,197.66363548702284,199.08928434508942,196.16093183798523,198.28012084960938,1088348
2010-01-19,198.62693247383947,198.62693247383947,196.19948873001792,196.85450744628906,1122943
2010-01-20,197.27830162211944,199.28191407645033,195.35175570784094,198.6654052734375,2198874
2010-01-21,198.81959648095182,201.2085188165699,197.0086380885923,197.8563232421875,3093875
2010-01-22,194.96649561680286,199.70579505578425,194.15734377732394,198.78106689453125,5117085
2010-01-25,199.3590525355453,203.8671527873352,196.8930634686975,203.40480041503906,4355123
2010-01-27,202.67264635464096,202.67264635464096,196.2765110571073,199.85989379882812,9203979
2010-01-28,198.97372301426034,201.70940951475438,195.23621826819314,196.73892211914062,5049389
2010-01-29,193.849060645793,194.34995790172772,185.75756745522432,186.72084045410156,6496604
2010-02-01,187.87685513211508,187.87685513211508,180.9027530360649,182.8292999267578,4987343
2010-02-02,183.7925341809779,184.94846206890855,181.09536910913963,182.2512969970703,6004275
2010-02-03,183.21457510257332,183.79253906188742,181.3265618538886,182.2127685546875,1595241
2010-02-04,182.71366679761965,184.44755857202625,177.6275795558778,178.05142211914062,3017883
2010-02-05,176.85696888972444,180.63299533029252,174.93042238765773,176.51019287109375,4345866
2010-02-08,178.0128947413245,183.56134625165043,177.04962150138226,182.2512969970703,3139856
2010-02-09,183.40721560957024,183.40721560957024,179.01469220931753,179.24588012695312,2435031
2010-02-10,179.93944983081377,180.28622586204395,176.5872540919389,177.31935119628906,2864300
2010-02-11,177.62760675889845,180.67154821061737,177.62760675889845,179.86239624023438,2299826
2010-02-15,179.8624057428662,180.97981230127783,176.47168805575862,177.04965209960938,1594781
2010-02-16,177.24229374832953,183.8310857154981,176.70286303214135,182.75221252441406,2253497
2010-02-17,183.79254390430256,188.53184379206272,183.79254390430256,185.372314453125,3428957
2010-02-18,185.41082944575047,187.95386127589904,183.63840441359687,186.875,955635
2010-02-19,186.4896736619878,189.14830508765945,182.752169300404,185.71905517578125,4582596
2010-02-22,188.03094927585374,190.6125264386568,186.4897119867074,189.68777465820312,2280787
2010-02-23,188.0309656851072,189.49513653408985,187.06769229532694,188.72451782226562,908983
2010-02-24,188.0309501055544,188.9556901313812,185.71909416163365,186.6053009033203,1102320
2010-02-25,185.83469052652978,187.22180650636184,179.28443172721353,181.24951171875,2791186
2010-02-26,184.8328760309967,186.0658587365566,181.0953711151378,182.02011108398438,1519988
2010-03-02,180.32473280847958,183.4072068735818,179.47704773709432,180.6715087890625,1784738
2010-03-03,181.09534234888855,184.94843473929043,181.09534234888855,184.2548828125,2569749
2010-03-04,184.25490249905278,188.30064994123907,181.7118588979373,187.60708618164062,2585303
2010-03-05,186.56674772060816,188.3391609032324,185.83465072229205,187.2602996826172,588200
2010-03-08,187.26032817101603,188.57037749783726,183.06045896501246,183.98519897460938,2970886
2010-03-09,183.40719892916334,184.90990261906887,181.0953434804764,181.9044952392578,1719797
2010-03-10,181.40361790806327,184.94846825306308,181.40361790806327,184.7558135986328,1600336
2010-03-11,182.13569233299933,184.52460269538344,175.81661104720254,176.31752014160156,5414907
2010-03-12,176.31752115294827,176.31752115294827,168.30308142494283,169.07369995117188,10125660
2010-03-15,170.61498964930996,174.9304594312744,167.99489055514456,173.8130645751953,6329071
2010-03-16,174.27539142767725,175.46985260764453,173.42771802416024,174.69923400878906,1801538
2010-03-17,175.3157356351684,176.2790089078891,171.69383048147995,172.54150390625,5445508
2010-03-18,172.61852919799918,174.89185122632128,172.31028652791295,173.2735595703125,2260551
2010-03-19,173.2736066048367,177.165221345533,173.00388537626827,176.43313598632812,2391153
2010-03-22,175.70102212828587,176.85694990544565,174.15978509207284,175.8936767578125,1821015
2010-03-23,176.27898886115076,177.47344993522972,175.39278225451136,176.08633422851562,2591544
2010-03-25,174.1597820150441,180.32473005097486,174.1597820150441,178.7834930419922,5722411
2010-03-26,180.17065128724752,184.48610887718456,178.86060187170787,183.7925567626953,5921814
2010-03-29,184.02370268261552,185.25668524434963,183.40720552239583,184.71725463867188,2712461
2010-03-30,184.94843557825857,186.7208604376245,184.29340516543695,186.37408447265625,3422200
2010-03-31,185.79613037245954,186.4896823388325,183.44574152843148,184.60166931152344,2407315
2010-04-01,185.2566919778767,185.29522525654824,177.24226387983597,177.55050659179688,3320590
2010-04-05,178.08997386487832,179.05324717276125,174.6607114818492,176.54873657226562,3860534
2010-04-06,177.01111603588944,178.51382017459565,176.24049732283925,177.1652374267578,2068525
2010-04-07,177.24226820203992,178.35966275852897,173.00386613633898,173.38917541503906,3120048
2010-04-08,172.88827263014443,174.81481896318056,171.0773143736082,171.6167449951172,2270759
2010-04-09,171.65529260752191,173.23506308427073,170.0755221307731,170.57643127441406,2420707
2010-04-12,170.69201993198863,173.73596105081774,170.69201993198863,173.00387573242188,3422928
2010-04-13,173.3891995214112,173.46626609134822,171.6553075261971,172.2718048095703,1993094
2010-04-15,173.15799796108246,175.43132049106265,172.38737935710904,173.7359619140625,4342086
2010-04-16,173.7359436010903,175.46983527726624,172.11765175854936,174.93040466308594,3524900
2010-04-19,174.15977578168452,174.54508502013957,172.46441748422322,173.19650268554688,1595067
2010-04-20,174.545129408663,176.16343332520657,172.61858272644818,175.54693603515625,2193926
2010-04-21,175.85516916857654,180.90272355124733,175.85516916857654,179.4385528564453,4182139
2010-04-22,178.7064604970285,184.90994299048677,178.43675102435225,182.90634155273438,6037737
2010-04-23,182.55951275375932,185.87317456124592,181.13387562453352,184.2548828125,1959845
2010-04-26,184.5631784948503,186.48972524323077,184.17786914517418,186.1044158935547,1822070
2010-04-27,186.95207906249095,187.95387384623743,184.56315667346442,186.9906005859375,2814625
2010-04-28,185.60349845223524,188.03094239026618,184.17784930849842,186.451171875,2948610
2010-04-29,186.64383043576854,187.29886097686241,178.28262532854657,181.55775451660156,6704079
2010-04-30,185.6034939201704,185.71908200631822,181.86598901863528,184.79434204101562,1941014
2010-05-03,185.64199782409133,185.64199782409133,179.39999483168762,180.132080078125,1013619
2010-05-04,182.4824728110284,182.4824728110284,178.01288292269996,179.05322265625,1444286
2010-05-05,186.48968739327185,186.48968739327185,175.39278507831156,176.27899169921875,1614615
2010-05-06,174.93044259625657,181.48070145999304,174.93044259625657,178.8991241455078,2426265
2010-05-07,182.40540121069827,183.4072076377717,177.24225948188024,180.787109375,2899346
2010-05-10,198.0489729537236,198.0489729537236,180.32474580222305,182.5980682373047,1103808
2010-05-11,182.90632063404436,182.90632063404436,179.82384638200202,182.52101135253906,940517
2010-05-12,184.17786610601334,184.56317544933134,181.943076618252,183.7925567626953,1439799
2010-05-13,187.53004859652398,187.53004859652398,183.021924900749,183.5613555908203,3055333
2010-05-14,187.06762810957363,187.06762810957363,179.82381940737054,180.24765014648438,1605986
2010-05-17,182.7136769660557,185.98880605553663,177.8587773757896,184.98699951171875,1367158
2010-05-18,184.37050227254568,187.41444342749838,182.5595438372323,184.98699951171875,1430937
2010-05-19,189.57215690546664,189.57215690546664,178.93761892244328,179.82383728027344,1398580
2010-05-20,179.93943651632085,183.56134145206016,179.1688179445165,182.5980682373047,1826430
2010-05-21,183.48429242988004,183.48429242988004,176.58724658800818,177.78170776367188,2123795
2010-05-24,182.55953664642047,182.55953664642047,176.27899993157584,178.5523223876953,1414202
2010-05-25,177.93584717606808,178.47528965499487,174.35247504438485,177.6661376953125,1202978
2010-05-26,178.78352836312638,179.24590426065194,175.62398716701915,178.43675231933594,2730655
2010-05-27,178.78348917817866,180.979756571996,177.6275614464232,179.55410766601562,1709736
2010-05-28,184.79431253763929,184.79431253763929,179.05320725433043,182.13568115234375,888460
2010-05-31,182.63657385115692,184.7172413281001,181.28799155478762,182.7906951904297,1813271
2010-06-01,183.36868613708197,183.561340779327,179.05322920601694,180.17062377929688,1042836
2010-06-02,180.24771285122878,184.17787300374607,179.09178477798352,183.214599609375,758161
2010-06-03,183.48428339511648,193.03994881249196,183.48428339511648,190.38131713867188,2712932
2010-06-04,194.77387365492137,198.20313622811688,191.9611201434077,193.9647216796875,5072279
2010-06-07,180.32471371308966,195.2747066422317,180.32471371308966,193.46376037597656,1864062
2010-06-08,188.80155106747796,197.70218621083689,188.80155106747796,193.73350524902344,2482809
2010-06-09,188.80154457709492,194.96649297144904,188.80154457709492,192.307861328125,1604824
2010-06-10,190.34279923211963,194.58120164417087,190.34279923211963,194.19589233398438,1728521
2010-06-11,196.50774132250325,196.50774132250325,194.2729521050633,194.7738494873047,1635866
2010-06-14,196.5077314484154,199.89844838561154,193.88763306591892,196.85450744628906,1971808
2010-06-15,197.58660540526733,201.36263186220927,196.0839014788805,200.47642517089844,2864416
2010-06-16,200.36085039457595,201.13146904993968,196.7389450661078,197.20130920410156,1387595
2010-06-17,196.50772878775012,197.81778971996644,191.5372415289776,194.96649169921875,2499448
2010-06-18,196.50772168726508,199.32047456871828,192.88581701182912,198.62692260742188,2233551
2010-06-21,200.24528358107352,200.36087168817934,197.35546331634018,199.39759826660156,2056026
2010-06-22,198.93519510183424,204.56072522459664,198.93519510183424,201.7094268798828,4306917
2010-06-23,200.36081245080445,207.45051214448944,200.36081245080445,205.13865661621094,3854534
2010-06-24,205.4469087463687,211.41920246854565,205.0615994739702,208.76055908203125,5356066
2010-06-25,205.9093127006866,208.49086636442675,203.63597827606918,205.17721557617188,920634
2010-06-28,205.17720595183724,207.83584957677022,204.48365390280674,205.56251525878906,1198030
2010-06-29,205.5624948077125,207.8358288995234,201.2085047758112,202.4029541015625,1065270
2010-06-30,203.2506595270397,207.29640725222245,201.36263451498888,206.1790008544922,1434286
2010-07-01,205.75518854823682,210.49448874951642,203.71305373991166,209.99359130859375,2551949
2010-07-02,209.99355566291538,210.7641742158068,205.90928673955554,206.83401489257812,1734300
2010-07-05,207.45048262722847,207.56607068371375,204.48359708460134,205.10008239746094,844054
2010-07-06,206.29463885554426,206.71846974068333,204.59926828015443,206.02491760253906,1054052
2010-07-07,207.14225744917852,207.14225744917852,203.94419516064826,206.217529296875,1001367
2010-07-08,208.1696101527606,209.6922167499295,206.2175320827405,208.052490234375,1340864
2010-07-09,208.48201219005148,209.1457237362491,203.95319898497334,204.8901824951172,1159054
2010-07-12,206.7250818701135,207.07646547857843,203.91408448963315,204.69491577148438,1133170
2010-07-13,204.69491308809586,204.968208798977,201.72776378759002,202.85995483398438,1313668
2010-07-14,203.0161412632121,204.10930033496712,199.50240035673343,201.14215087890625,1281275
2010-07-15,202.0400837544396,206.13944777264564,201.14213259245778,205.6319122314453,1134558
2010-07-16,205.43668130000427,208.40383015237217,204.42158650277,207.81820678710938,2734672
2010-07-19,207.0764747473031,210.12171211701153,205.90522777210134,206.60797119140625,1103384
2010-07-20,206.6079422759459,206.92026999313893,203.7969451630538,205.08531188964844,731859
2010-07-21,205.08531167960896,208.48193219466333,203.7188570678462,204.382568359375,1312784
2010-07-22,204.49971447943287,205.71001730238757,202.66475614268768,204.81204223632812,1046091
2010-07-23,204.89017823246158,206.25663334011017,203.2504273374661,204.538818359375,1082091
