Date,Open,High,Low,Close,Volume
2010-01-04,143.37459067248423,145.49865328066267,141.78153696412002,144.70213317871094,5677267
2010-01-05,146.1182261468241,159.12814376665838,145.14468929246684,155.0570068359375,32066373
2010-01-06,155.63223280225114,155.67647341392336,149.34852643633107,151.38409423828125,18459749
2010-01-07,155.01272583007812,156.4287767355512,152.13638340071157,155.01272583007812,15284125
2010-01-08,154.87997285291542,156.56152144210515,152.66740181215945,153.37542724609375,10197755
2010-01-11,154.43744793949026,156.38450761949707,150.98584275695364,151.95936584472656,11270777
2010-01-12,152.22489517935009,153.10992363969515,147.35723864745228,148.55203247070312,14443143
2010-01-13,145.98543690559396,152.40189302652166,145.4101738275715,151.4726104736328,16146039
2010-01-14,152.22491552516757,153.02143584415305,150.01234407858084,151.20713806152344,7547095
2010-01-15,151.3398437192317,152.0036149636143,146.69344500855354,147.4457244873047,4959476
2010-01-18,147.09169843375977,149.4812721050914,146.38367310406082,148.02098083496094,7243749
2010-01-19,146.91469793963284,149.52552872622226,143.37458473626822,144.25961303710938,7199947
2010-01-20,144.25960792783158,147.9324698444557,143.9056020218171,146.6934356689453,8116917
2010-01-21,146.02966698268023,146.69343819623785,143.10907094213462,144.12686157226562,12563207
2010-01-22,141.6930613526936,144.34814672341645,137.40066793490666,142.79934692382812,13929809
2010-01-25,142.5781077930546,146.64923110564507,139.17074240240245,140.89654541015625,16233827
2010-01-27,138.5069219784217,139.3034420065458,131.5594447713305,132.79849243164062,11669010
2010-01-28,133.32952708232128,138.3741999181472,129.03714731544716,130.9842071533203,10480370
2010-01-29,130.0991702160048,131.8692269536375,123.72696866141925,130.408935546875,12497942
2010-02-01,128.3291017597858,134.0817856317762,125.85101985249794,132.2232208251953,11674392
2010-02-02,134.52430693227834,137.84316318883126,132.975507345887,133.68353271484375,17608116
2010-02-03,134.61282777483166,139.3477217082873,134.61282777483166,138.2856903076172,8298172
2010-02-04,130.09915749347,137.17938375161802,127.62107560222621,129.3468780517578,9673582
2010-02-05,126.02803312966945,126.95731560905904,120.62936823345656,122.26666259765625,14972307
2010-02-08,121.24888077003783,127.26707609309241,118.32828459074335,120.54085540771484,19708455
2010-02-09,121.24887869466502,122.35516408421489,118.19553372039947,118.94779968261719,18330897
2010-02-10,120.36388981298649,124.56777567042535,119.47886121142041,120.80640411376953,14882092
2010-02-11,121.47012769205877,124.21372067741545,121.24887062886741,122.35515594482422,7393889
2010-02-15,123.01894213100437,125.40851600387987,121.82414844233608,124.65625,10201088
2010-02-16,125.58552140530638,129.65665734488243,123.46145870041707,128.68312072753906,8799233
2010-02-17,130.89568695465618,137.00239064394148,130.49742689989995,135.18807983398438,17420796
2010-02-18,135.7633402285727,137.00238799150003,133.0197605121219,135.05532836914062,19301034
2010-02-19,133.63929290015335,134.74557843740627,129.56815672127775,132.66575622558594,16060506
2010-02-22,134.43582513666038,138.50696168049214,134.43582513666038,136.42713928222656,13256828
2010-02-23,135.85184090682154,138.41841751565508,134.39154964739208,137.00238037109375,11954477
2010-02-24,136.29439953219506,140.18851983132924,134.43583413678854,137.17942810058594,14604618
2010-02-25,138.0644361671197,138.90521048134752,134.6128306647266,135.7191162109375,10630962
2010-02-26,136.29438403366785,145.94118893036963,135.71912093141472,143.9498748779297,22690392
2010-03-02,145.14467694100813,152.932930599711,144.7906709356203,149.79107666015625,16002606
2010-03-03,150.45482495022537,152.8001447609002,149.2600312326596,151.7381134033203,12093085
2010-03-04,151.3398494015209,151.3398494015209,147.93248481730456,149.74679565429688,9418953
2010-03-05,149.5697970617385,152.66739640917098,148.1537462439848,148.6847686767578,8038800
2010-03-08,150.5433395188678,151.42836793813345,146.1624380399334,147.0917205810547,6279658
2010-03-09,148.50776325859013,148.50776325859013,142.93208182400602,143.46310424804688,7726110
2010-03-10,144.25963660072438,146.20669647971897,142.26832259856712,143.99412536621094,6348450
2010-03-11,144.17108843418154,144.17108843418154,139.96720448254968,141.3832550048828,8638775
2010-03-12,142.31254355778955,147.48995065419894,141.42751531862976,146.07391357421875,13238296
2010-03-15,146.02968688945268,148.68477210562455,143.90562411829987,146.60494995117188,8289897
2010-03-16,141.9585321267818,150.7645744042228,141.9585321267818,150.05654907226562,7951866
2010-03-17,149.83530122905458,154.6144488813286,149.83530122905458,153.50816345214844,11135993
2010-03-18,154.87997429151545,157.3580565810721,152.71165735232665,156.07476806640625,9317430
2010-03-19,156.29599320935128,157.4465191223741,154.2604255483382,155.4109649658203,5724048
2010-03-22,153.99496212033787,154.7472417623663,149.2158135252852,149.79107666015625,6053740
2010-03-23,150.54333654096766,151.95937388110482,148.77327973744994,150.85308837890625,5860011
2010-03-25,150.2778163263514,159.30510278317232,149.6582991830868,157.22528076171875,19185843
2010-03-26,157.5350731798395,159.70339030642216,156.25178455426715,158.11033630371094,6747907
2010-03-29,150.63180264449593,164.5709973224622,150.63180264449593,163.0664520263672,11598451
2010-03-30,163.55324386433614,165.411795320335,162.3141960558758,162.80096435546875,8173731
2010-03-31,162.84522023168105,163.99575981464494,158.95110080183838,160.41139221191406,10320209
2010-04-01,161.0751476469494,163.46472131224843,159.83611345144914,162.6239471435547,5545989
2010-04-05,162.84520050171062,166.3410594420239,162.75669227356715,165.72154235839844,5644992
2010-04-06,165.72155564671888,166.73933282968082,162.62395647575215,163.37623596191406,4279282
2010-04-07,163.37623596191406,165.19053324419747,161.69467402357003,163.37623596191406,4052396
2010-04-08,163.46473406468024,163.73024527141797,155.45522477078086,156.20750427246094,7047391
2010-04-09,156.6500338757059,160.01314464850617,156.6500338757059,158.2430877685547,4913419
2010-04-12,159.747609004895,170.81046281409826,158.4200665477906,159.52635192871094,5309602
2010-04-13,159.57062076781125,160.54414389016827,156.20751019862007,157.84481811523438,4145545
2010-04-15,158.59710435356283,161.29644397697828,155.58801285810955,156.4287872314453,4625447
