Date,Open,High,Low,Close,Volume
2010-01-04,104.23336889039075,105.28247704133595,104.09801045364142,104.48906707763672,3172720
2010-01-05,104.9854243555642,107.54237063631666,104.75604156291159,106.011962890625,4254349
2010-01-06,106.03827947424413,112.50586354026278,106.03827947424413,110.93032836914062,8747201
2010-01-07,111.3025909564901,112.95708414151724,108.67043243784185,111.38907623291016,5495560
2010-01-08,111.6786138296245,112.28024121185977,110.15947912323007,111.32890319824219,3916987
2010-01-11,111.68610777586966,114.13776802362169,110.2647434390564,111.30256652832031,4785645
2010-01-12,113.51359614577804,113.51359614577804,109.80602597141242,111.98694610595703,3978032
2010-01-13,111.30259058982807,112.71642805396102,110.97169195391272,112.0433578491211,1436523
2010-01-14,112.43065047414386,113.30301847489903,108.84715412906633,109.52776336669922,5188156
2010-01-15,109.52777795421625,110.40014607115825,108.63284018696541,109.54280853271484,2027922
2010-01-18,108.67043441171911,112.61114508129295,106.13980359219954,108.53883361816406,3847827
2010-01-19,110.88145334303053,110.88145334303053,105.28623746969357,106.72640228271484,3438063
2010-01-20,106.79032748595841,107.31675444047542,105.94427482305055,106.8692855834961,4694755
2010-01-21,106.86928258415902,107.16633863524801,100.93565306841123,102.02987670898438,6244344
2010-01-22,100.39795038154938,101.80427266881921,98.01773222206549,100.32650756835938,8233345
2010-01-25,100.23250233581673,100.42050347163864,97.99140631663612,99.228515625,4570903
2010-01-27,98.59303829448393,100.60851508544602,97.76579168900844,98.64944458007812,6091705
2010-01-28,99.05931236475733,100.24753666576896,95.38181499344661,99.52558135986328,4992066
2010-01-29,95.61118297121797,99.3450865166191,95.61118297121797,98.13429260253906,4893944
2010-02-01,98.29221008197243,98.29221008197243,96.77683912237535,97.25438690185547,4093771
2010-02-02,97.9161960800879,98.29222211955805,96.12633258521065,96.57003784179688,3913546
2010-02-03,97.21302946801175,99.2623486731445,96.26169149050106,97.6792984008789,3014164
2010-02-04,97.40858951724123,97.76580957254822,95.66008352857935,96.0699462890625,2525157
2010-02-05,95.49083950298682,97.69057136034093,94.40037957526748,96.67906951904297,2735443
2010-02-08,97.69058801466319,100.12721832923509,94.75761566860302,96.63396453857422,4735698
2010-02-09,95.84807892968799,98.50655288824541,95.51717434228944,97.78459167480469,2547643
2010-02-10,98.14180727906489,98.14180727906489,95.43444839040426,95.89319610595703,4704952
2010-02-11,96.26169927184306,97.00998777876197,94.75761291483857,95.2088394165039,11406449
2010-02-15,95.87062522973679,96.39705806724162,92.96397466441874,93.22718811035156,3788502
2010-02-16,94.79522183577501,94.79522183577501,92.50148889048164,93.00159454345703,7787426
2010-02-17,93.6295371812989,95.62245601043078,93.6295371812989,94.93809509277344,4250162
2010-02-18,95.13362758820206,95.85558876053477,92.38866850827856,94.2274169921875,4894814
2010-02-19,92.95270352216889,94.20485523498581,92.50899827111292,93.27983856201172,2557353
2010-02-22,94.75762180234901,95.09604171033911,93.85516871437544,94.35151672363281,2627694
2010-02-23,94.45678863155113,95.05842790135108,93.33248007694466,94.13716888427734,2066781
2010-02-24,94.0055926283697,95.71273494821345,93.40395910916145,94.595947265625,4427724
2010-02-25,92.52028368679028,95.66006919262682,92.52028368679028,95.46077728271484,2511261
2010-02-26,95.43445779027253,95.43445779027253,90.14006140030742,91.23429107666016,12185690
2010-03-02,91.14780491282228,96.63772957323549,89.96708996557226,95.85559844970703,12669059
2010-03-03,96.63772405806493,101.41320843540669,96.13761251185024,100.37914276123047,8367871
2010-03-04,100.39795252665878,101.51097640439868,98.2471052306109,100.67620849609375,6799112
2010-03-05,100.62355914712249,101.30039891112699,99.69102713579272,100.11968994140625,3595946
2010-03-08,100.39793638847513,101.66137287327206,100.39793638847513,101.23270416259766,3097302
2010-03-09,100.69875968157088,101.3003870292658,99.2961893205213,100.07079315185547,1699783
2010-03-10,100.09712473380469,102.65407079932191,99.5105279370677,100.98453521728516,3856086
2010-03-11,101.6012354664687,102.30063306396704,99.31877537985582,99.91288757324219,3591127
2010-03-12,100.69878251028197,102.12766264908696,99.98433054959821,101.69523620605469,3635779
2010-03-15,101.69522020369611,102.2705321918238,100.77396711557853,102.19157409667969,6491407
2010-03-16,102.27429422764145,104.53419629875343,101.15751278457445,104.13561248779297,8091120
2010-03-17,104.4589852797268,104.98542413885393,101.98476663956552,102.49239349365234,5854476
2010-03-18,102.87968657512378,103.60916899921348,100.58971155961339,101.05973815917969,2319254
2010-03-19,101.71401413111326,103.16546360509238,101.2515028473969,102.22541046142578,2363947
2010-03-22,101.30039979944945,102.93233529281727,99.63086407852052,100.48818969726562,3516735
2010-03-23,101.14999720265581,102.27806346707978,100.62731599617548,101.97348022460938,3781165
2010-03-25,101.74409012445845,103.16921218222546,100.77395213102635,101.5974349975586,7282575
2010-03-26,102.27806800011719,102.91729566888858,101.84564158864923,102.61272430419922,3391297
2010-03-29,102.5751282082233,103.48133894087394,101.69899052489654,102.82705688476562,4349363
2010-03-30,103.03010480817309,105.12830927211297,102.55632053930924,103.25947570800781,3116296
2010-03-31,103.93255061769825,104.53042035182966,101.91331628432405,103.30459594726562,3340976
2010-04-01,104.15815926031348,104.15815926031348,100.78900328165234,101.9057846069336,4366347
2010-04-05,101.90204082891333,104.80868592016692,101.90204082891333,104.09424591064453,4818992
2010-04-06,104.55299531189574,105.91794775210539,102.28933562015956,103.01506042480469,5702136
2010-04-07,103.2557303739225,104.23338396659719,102.60144828800071,103.83856964111328,2970486
2010-04-08,103.78213105146833,104.11302965533959,102.46605192392829,103.12786102294922,2277855
2010-04-09,103.03011098489912,103.78215125074485,102.01108768458685,102.793212890625,3222605
2010-04-12,102.87968751787808,103.78214049991985,100.43554204296842,101.14999389648438,2732345
2010-04-13,101.30040760445948,101.8870044951929,100.36035427788256,100.80782318115234,2372662
2010-04-15,101.60874043758706,102.57887862787122,99.8978349575923,100.38290405273438,2621528
2010-04-16,99.49549538395738,101.15000055411882,99.3826887537773,99.64966583251953,2304093
2010-04-19,99.35635874882193,99.57069311118295,97.84098763535653,98.8224105834961,2826830
2010-04-20,98.8938644267514,100.30019266670108,97.09647953461675,98.72089385986328,3221010
2010-04-21,98.89385926589783,100.88677238012325,98.66824601178628,99.6082992553711,2541229
2010-04-22,99.1946919675024,101.52602526954712,98.2621538901719,100.69501495361328,3740358
2010-04-23,100.62356337984083,103.02259353870856,99.52181840834517,102.44351196289062,3685851
2010-04-26,102.57887519199164,104.45898163261434,102.35326194346572,102.92105865478516,1655162
2010-04-27,102.20285301780383,104.15817187617003,102.20285301780383,103.03010559082031,2052968
2010-04-28,101.57114886476158,102.9323438062242,99.57446602721986,100.20618438720703,2798458
2010-04-29,100.39795020230912,103.40613498787249,100.39795020230912,102.3307113647461,3587749
2010-04-30,103.40612272945083,103.40612272945083,101.37560359098246,102.12388610839844,2743940
2010-05-03,102.57888451083575,102.57888451083575,100.48819520921653,100.83790588378906,1029256
2010-05-04,101.80426038485474,101.80426038485474,98.62687494720574,99.19467163085938,2437739
2010-05-05,97.84100022244482,99.68351255565969,97.84100022244482,99.29244995117188,4656652
2010-05-06,99.11947055422138,99.26987740543281,97.17919422908658,97.9801254272461,3549035
2010-05-07,97.01374154911127,97.75826643625591,95.05842876852306,96.48355102539062,4340637
2010-05-10,97.69058507105336,101.14999617430297,96.62268274796494,100.47314453125,3294438
2010-05-11,101.37560223184906,101.37560223184906,98.44262423663294,100.13848114013672,2675289
2010-05-12,98.9126640356724,102.20285648874146,98.9126640356724,101.5711441040039,4297560
2010-05-13,101.90203374424219,102.63151617258137,100.92438031405386,101.7027359008789,3283268
2010-05-14,101.6764119207545,102.53373742198532,99.64965053324487,100.40921783447266,1241853
2010-05-17,99.2698722095241,99.4729276909532,97.76578593921595,99.247314453125,1657027
2010-05-18,100.17231301274106,100.17231301274106,96.75803586896227,97.95378112792969,3836097
2010-05-19,97.16415257681192,98.8036092676615,96.80693258615787,97.91619873046875,2820239
2010-05-20,98.36741580539596,99.94670841475828,96.41210312806525,96.96485137939453,2553177
2010-05-21,95.13363282580494,98.420067425143,94.23117982429444,94.72377014160156,4285726
2010-05-24,95.51716828295429,95.51716828295429,92.70076641662739,93.58441925048828,4585939
2010-05-25,90.99739598969671,92.8023021527711,89.4933095023482,90.54241180419922,4960129
2010-05-26,91.03875091548205,92.7722140942258,90.09493410593535,92.35106658935547,4413755
2010-05-27,92.35106565275859,94.38158486724379,91.56518288153333,93.71978759765625,4652839
2010-05-28,94.11835690721786,96.26168241479566,92.57666464795771,95.55476379394531,5686468
2010-05-31,95.88567973753115,97.01374599838306,94.98322672884963,96.66404724121094,2779370
2010-06-01,96.26170573833761,96.56252540820239,93.25729046690675,94.41543579101562,2620160
2010-06-02,94.4154197865152,94.65231783759437,91.839667778826,93.33999633789062,3812160
2010-06-03,94.00555949810112,96.1376063373821,93.3437622656443,93.60321807861328,1455082
2010-06-04,93.60323595732474,93.60323595732474,91.09516261956946,93.15953063964844,2008409
2010-06-07,91.82463323209315,93.01286332014664,89.64370135322925,91.89983367919922,4354502
2010-06-08,92.5165180723405,94.5846435276078,91.89232100761865,93.51297760009766,5059226
