Date,Open,High,Low,Close,Volume
2010-01-04,290.02439623095046,293.45663760646465,286.6350473982608,287.81488037109375,257058
2010-01-05,293.885705608063,293.885705608063,286.80670685983955,287.36444091796875,158842
2010-01-06,287.87930253267507,297.5324833180479,283.15996970427057,295.0870056152344,746184
2010-01-07,298.17601204952075,306.6708054289979,298.1331195005752,304.5685729980469,1752498
2010-01-08,304.6542822036447,305.46944991796266,295.06546935544776,296.8674011230469,567574
2010-01-11,300.3211424922905,300.3211424922905,294.7437498460051,295.45166015625,356230
2010-01-12,295.4517073183178,301.60828124779493,292.19106153921626,293.1778259277344,506520
2010-01-13,291.1613334465224,300.70725466678385,288.13664981900433,298.7980651855469,371390
2010-01-14,300.3211714385741,302.0587386932831,295.9450577032835,297.6182861328125,217766
2010-01-15,298.17601861386237,299.5489206273996,294.31474643037353,295.6018371582031,256248
2010-01-18,294.9582310282161,296.888866722219,288.9518088690961,291.6546936035156,925432
2010-01-19,290.8824762834371,293.7998764131066,285.9915215175755,287.8578186035156,413530
2010-01-20,288.73732235957743,291.22569226308417,281.8299466675445,282.58074951171875,369072
2010-01-21,279.7276633477368,285.2621628668694,270.28899986054324,272.4555969238281,600892
2010-01-22,268.68016586269164,270.0316214827185,257.48248798733533,267.8006591796875,507480
2010-01-25,269.32371602203574,270.224668994334,262.1374599593211,263.93939208984375,348632
2010-01-27,262.5664680564514,262.99549823301425,251.13280337668246,254.62940979003906,396276
2010-01-28,264.08953343060585,274.45062319801,246.73525666533675,252.33412170410156,616366
2010-01-29,252.18398198623444,263.63909518338164,245.4053091047914,262.158935546875,266356
2010-02-01,263.85359874794204,268.14390116660775,255.7234704273849,265.0763244628906,373326
2010-02-02,265.9987163719518,272.348357912678,261.79422576970904,262.5879211425781,550884
2010-02-03,263.8535814437897,266.8567929398979,260.5500435608855,261.38665771484375,400610
2010-02-04,262.7381185460217,266.85679820471415,251.92655170954572,254.6938018798828,931122
2010-02-05,245.83429951630828,252.61297129894476,238.1117560760054,242.4878692626953,890410
2010-02-08,246.1561073282049,250.12463716312584,241.17936687445922,246.9927215576172,277744
2010-02-09,245.405248299252,249.2665196885759,242.40203721866675,245.9200897216797,1351896
2010-02-10,247.979499268635,249.65272781765694,245.9201591831749,247.76498413085938,350568
2010-02-11,250.12459128814217,250.98265163561436,244.84752538837296,245.83428955078125,173424
2010-02-15,248.8374815706394,249.26651171127844,245.85571685601377,248.4942626953125,209914
2010-02-16,250.55363998477557,250.98267019022896,245.94156527615172,249.67413330078125,237878
2010-02-17,250.98266706308613,261.4724606929079,250.98266706308613,259.8206787109375,504806
2010-02-18,260.4213615384592,264.6687714843804,258.01880261478215,259.5847473144531,531438
2010-02-19,259.09135439507367,259.77779225697276,252.3341285849212,254.95120239257812,221208
2010-02-22,256.56009876872423,259.02702279534657,248.83755398973253,251.39028930664062,191016
2010-02-23,250.16746348531237,253.08488937818586,247.20717123884475,249.45957946777344,149196
2010-02-24,247.61486723502583,263.2959206734033,247.61486723502583,261.4939880371094,1058866
2010-02-25,263.810696735132,263.810696735132,256.9891056597756,258.6194152832031,549166
2010-02-26,249.2665298976255,276.48849954445626,249.2665298976255,267.2857971191406,553304
2010-03-02,270.2890098579022,278.2260680838882,269.85997968352456,271.85498046875,631980
2010-03-03,272.43416110989125,280.54284189131107,271.70480457524695,278.82672119140625,543642
2010-03-04,279.4273553264327,282.6450817262901,277.19639311867996,278.8481750488281,250718
2010-03-05,278.86961371233014,284.7902248893456,275.8664024877358,281.7012023925781,352614
2010-03-08,284.74737671297044,284.74737671297044,276.81031723986206,278.0115966796875,209760
2010-03-09,278.354821841943,279.98513155990634,273.7213003644946,274.62225341796875,210456
2010-03-10,272.5199854131799,276.20963462003397,236.3956377156379,274.0644836425781,351248
2010-03-11,271.2328948357504,276.7244761010356,270.3962807173297,275.4588317871094,331228
